order_id,user_id,order_date,amount,discount_applied,is_successful
O6622,U1239,2023-07-10,1051.36,68.12,1
O6623,U1608,2023-07-18,4850.69,633.23,0
O6624,U1880,2023-02-17,4822.48,149.08,1
O6625,U1423,2024-05-20,4888.18,54.86,1
O6626,U1079,2024-05-25,257.09,12.67,1
O6627,U1486,2024-02-10,2154.44,231.42,1
O6628,U1495,2023-04-03,2228.41,271.39,1
O6629,U1905,2024-03-21,179.59,25.67,1
O6630,U1028,2023-10-03,4492.93,578.69,1
O6631,U1044,2023-02-15,1749.56,207.05,1
O6632,U1484,2023-03-08,2961.21,164.98,1
O6633,U1385,2023-10-08,1414.63,200.77,1
O6634,U1138,2024-02-03,518.56,64.05,0
O6635,U1382,2024-03-25,3086.58,346.55,1
O6636,U1311,2024-03-02,3314.32,92.4,1
O6637,U1664,2023-12-11,4601.82,409.99,1
O6638,U1623,2023-04-20,3137.85,163.72,0
O6639,U1706,2023-02-14,2654.57,505.81,0
O6640,U1078,2024-03-20,1980.79,91.96,1
O6641,U1477,2023-09-30,164.7,21.25,1
O6642,U1779,2023-03-22,4562.69,516.27,1
O6643,U1252,2023-09-09,4651.8,805.63,1
O6644,U1508,2024-01-22,1083.58,69.97,1
O6645,U1353,2024-06-30,252.17,33.59,1
O6646,U1386,2023-07-02,3729.38,288.09,1
O6647,U1568,2023-10-01,4090.97,641.18,1
O6648,U1195,2024-02-19,1579.7,307.6,1
O6649,U1851,2023-04-09,3974.25,696.04,1
O6650,U2032,2024-02-24,2802.72,183.78,1
O6651,U1223,2024-01-06,2122.14,128.03,1
O6652,U1037,2024-05-13,3485.99,409.69,1
O6653,U2169,2023-04-08,2250.46,312.46,1
O6654,U1059,2024-03-09,180.44,26.48,1
O6655,U2111,2023-04-12,781.94,68.76,0
O6656,U1127,2024-02-07,250.18,34.83,1
O6657,U2087,2023-06-19,4758.9,252.74,1
O6658,U2126,2024-03-24,427.95,40.74,1
O6659,U1839,2024-05-14,1811.97,142.26,1
O6660,U1674,2023-02-03,4900.61,789.76,1
O6661,U1038,2023-07-06,4225.59,574.19,1
O6662,U1923,2024-04-01,4599.42,694.25,0
O6663,U1863,2023-11-07,4001.9,356.1,1
O6664,U1635,2024-02-24,3347.59,54.94,0
O6665,U1698,2024-02-12,439.79,27.3,1
O6666,U1843,2023-05-18,1727.97,344.76,1
O6667,U1710,2023-03-07,789.49,58.69,0
O6668,U1864,2023-05-19,2559.32,322.3,1
O6669,U1358,2024-01-27,4544.95,715.14,1
O6670,U1562,2023-07-03,4599.44,747.88,1
O6671,U1598,2024-05-26,1506.33,176.56,1
O6672,U2067,2023-12-19,4441.89,186.97,1
O6673,U2080,2023-03-17,3074.4,553.1,1
O6674,U2105,2023-01-23,3242.69,172.89,1
O6675,U1770,2023-08-26,4550.05,624.05,1
O6676,U1079,2023-02-13,3751.24,486.9,1
O6677,U1921,2023-05-21,3091.1,276.1,1
O6678,U1546,2023-05-08,617.5,13.49,1
O6679,U1369,2023-02-11,4892.23,339.17,1
O6680,U2028,2024-05-30,1527.54,178.26,1
O6681,U1401,2024-02-05,3202.83,462.09,0
O6682,U1344,2024-01-20,3187.83,489.5,1
O6683,U1430,2023-04-03,3892.01,771.16,1
O6684,U1617,2023-09-19,2177.66,203.02,1
O6685,U1141,2024-06-07,884.52,59.72,1
O6686,U1262,2023-04-22,4791.7,634.6,0
O6687,U2114,2023-12-17,902.22,29.98,1
O6688,U1446,2023-05-05,4762.82,296.34,1
O6689,U1379,2023-08-19,488.65,35.43,1
O6690,U1636,2024-05-09,4106.75,478.04,1
O6691,U1925,2023-01-09,1362.17,169.96,1
O6692,U2170,2024-06-30,3345.72,629.69,1
O6693,U1466,2023-03-22,3973.47,564.97,1
O6694,U1356,2023-01-18,1955.93,13.94,1
O6695,U1471,2023-12-17,4372.99,271.09,1
O6696,U1341,2024-06-10,1456.69,245.22,1
O6697,U1156,2023-05-14,4186.18,556.4,1
O6698,U2154,2023-08-03,2725.15,379.47,0
O6699,U2045,2023-10-04,1089.15,0.73,1
O6700,U1599,2023-03-24,1387.53,275.13,0
O6701,U1923,2024-02-29,4182.46,149.39,1
O6702,U1444,2023-01-05,4397.83,514.51,1
O6703,U1106,2023-04-14,2712.44,476.24,1
O6704,U1124,2024-03-04,3221.4,385.6,1
O6705,U2114,2023-07-21,824.08,94.07,1
O6706,U1556,2023-02-27,490.17,37.0,1
O6707,U2044,2023-01-21,530.25,44.06,1
O6708,U1070,2024-04-20,1285.34,44.16,1
O6709,U2062,2023-04-18,4094.09,379.72,1
O6710,U1751,2023-02-02,2327.65,69.97,1
O6711,U2031,2023-01-19,2211.16,400.9,1
O6712,U1717,2023-02-27,3353.16,285.48,1
O6713,U1758,2023-08-27,1469.85,263.52,1
O6714,U1047,2023-02-21,4010.42,349.27,1
O6715,U2009,2023-03-26,2119.02,192.66,0
O6716,U1936,2024-03-31,1655.8,223.6,1
O6717,U2159,2023-12-05,1369.48,57.53,1
O6718,U1191,2024-03-14,560.53,8.25,0
O6719,U1833,2024-06-13,643.66,35.92,1
O6720,U1352,2023-04-29,2584.53,298.01,1
O6721,U2160,2023-09-05,352.58,1.76,1
O6722,U1604,2023-10-09,3070.66,96.28,1
O6723,U2191,2023-09-30,2122.22,368.63,1
O6724,U1958,2024-02-15,3182.98,259.52,1
O6725,U1841,2023-05-08,670.79,49.93,1
O6726,U1074,2023-02-20,558.34,2.27,1
O6727,U2174,2023-06-10,393.39,66.35,0
O6728,U1973,2023-08-25,2271.23,415.25,1
O6729,U1894,2024-02-16,1675.89,224.05,1
O6730,U1969,2023-04-29,3081.28,607.13,1
O6731,U1678,2024-05-09,909.14,7.79,1
O6732,U1543,2023-03-12,3300.44,360.68,1
O6733,U1642,2023-03-15,2373.41,462.62,1
O6734,U1471,2024-05-03,828.31,80.35,1
O6735,U1705,2023-01-30,2051.74,78.51,1
O6736,U1448,2023-05-04,866.57,20.32,1
O6737,U1736,2023-03-18,3347.04,31.13,1
O6738,U1221,2023-06-28,3160.97,372.85,1
O6739,U1372,2023-10-07,2661.64,507.81,1
O6740,U1192,2023-08-12,3452.06,66.92,1
O6741,U1389,2023-12-01,4550.54,23.9,1
O6742,U1952,2023-03-29,377.67,44.56,1
O6743,U1340,2023-03-01,4692.62,238.16,1
O6744,U1699,2023-08-24,2605.78,316.76,1
O6745,U1771,2023-08-20,2656.34,160.74,1
O6746,U1511,2023-11-30,3656.26,630.17,1
O6747,U2119,2023-04-27,3137.41,241.12,1
O6748,U1393,2023-02-18,144.35,25.04,1
O6749,U1477,2024-02-05,1063.58,165.88,1
O6750,U1704,2024-05-04,4668.04,759.7,1
O6751,U2061,2023-03-13,1722.99,239.44,1
O6752,U1025,2024-04-11,2525.61,442.4,1
O6753,U1463,2023-08-08,3877.49,408.25,1
O6754,U1840,2023-03-07,1524.25,255.41,0
O6755,U1620,2024-02-11,1394.92,216.23,1
O6756,U1727,2024-01-09,2296.28,409.82,0
O6757,U1136,2023-03-05,4462.9,833.36,1
O6758,U1840,2024-03-14,4778.83,582.14,1
O6759,U1908,2023-11-14,4256.51,155.51,1
O6760,U1653,2024-03-31,4680.85,255.97,1
O6761,U1128,2023-06-30,4996.45,349.45,1
O6762,U1200,2024-02-20,1790.97,280.04,1
O6763,U2014,2023-09-14,1450.41,72.96,1
O6764,U1134,2023-12-08,2801.45,231.31,1
O6765,U1854,2024-06-22,4323.24,244.3,1
O6766,U2183,2023-06-25,2278.62,72.78,1
O6767,U1524,2023-12-05,4254.03,143.97,1
O6768,U2084,2023-07-13,4214.64,610.14,1
O6769,U1305,2023-10-08,243.12,41.51,1
O6770,U1385,2023-02-03,4882.9,717.41,1
O6771,U1149,2023-05-20,894.27,173.29,1
O6772,U2188,2023-10-16,1053.36,92.7,1
O6773,U1640,2023-02-07,624.57,18.56,0
O6774,U1505,2023-11-02,669.1,88.71,1
O6775,U1114,2023-03-05,4396.74,266.13,1
O6776,U1248,2024-03-28,4151.54,685.59,1
O6777,U1532,2023-04-10,2879.76,533.84,1
O6778,U1414,2023-05-24,1549.14,114.67,1
O6779,U1198,2023-04-25,129.84,18.59,1
O6780,U1924,2023-02-01,3446.63,122.1,1
O6781,U1606,2023-03-07,459.0,38.01,0
O6782,U1457,2023-11-02,3635.37,467.93,1
O6783,U1927,2024-04-19,2129.65,258.99,1
O6784,U1966,2023-10-07,3754.52,292.3,1
O6785,U1427,2023-01-03,3505.02,323.73,1
O6786,U1241,2024-05-12,4231.74,148.62,1
O6787,U2199,2023-05-20,2470.43,388.1,1
O6788,U1113,2024-02-19,3729.32,485.22,1
O6789,U1805,2023-10-25,970.74,97.0,1
O6790,U1507,2023-11-05,1892.18,167.28,1
O6791,U1792,2023-07-15,3411.98,249.27,1
O6792,U1940,2023-07-17,575.96,9.84,1
O6793,U1440,2024-01-10,1512.82,185.19,1
O6794,U1642,2024-01-27,2401.95,153.59,1
O6795,U1595,2023-11-16,4998.62,119.84,1
O6796,U1335,2023-04-24,4379.23,327.16,1
O6797,U1790,2023-03-21,1094.3,109.45,1
O6798,U1449,2023-08-30,4892.37,709.26,1
O6799,U1070,2023-10-26,4905.84,3.75,1
O6800,U2059,2023-10-27,1992.24,367.86,0
O6801,U1905,2023-11-01,264.37,7.05,1
O6802,U2082,2023-02-16,3814.37,82.94,1
O6803,U1978,2024-05-09,601.51,112.17,1
O6804,U1045,2023-09-18,2829.06,180.31,1
O6805,U1327,2024-05-16,2313.15,49.02,1
O6806,U1735,2023-06-16,2517.67,353.63,1
O6807,U1953,2023-07-29,4846.43,412.58,1
O6808,U1489,2023-07-11,273.99,3.11,1
O6809,U1814,2023-09-13,3896.19,654.27,1
O6810,U1397,2024-02-01,942.3,95.44,1
O6811,U1195,2024-04-12,2858.68,535.23,1
O6812,U1162,2023-04-17,3967.62,168.33,1
O6813,U1972,2023-08-23,4954.52,384.01,1
O6814,U1829,2024-04-13,4499.2,520.46,1
O6815,U1883,2024-03-24,2668.95,203.25,0
O6816,U1821,2024-01-24,2499.37,378.75,1
O6817,U1131,2024-03-19,3995.54,138.83,1
O6818,U1744,2024-05-19,301.12,26.81,1
O6819,U1330,2023-04-24,4993.05,137.85,1
O6820,U1149,2023-05-24,517.46,36.67,1
O6821,U1909,2023-01-20,3073.0,247.75,1
O6822,U1314,2024-04-14,1172.91,186.61,1
O6823,U1972,2023-07-28,4174.62,804.57,1
O6824,U1306,2023-09-23,808.18,78.91,1
O6825,U1848,2023-04-05,4140.41,414.22,1
O6826,U1572,2023-01-10,1687.83,182.92,1
O6827,U1231,2023-05-12,184.65,3.91,0
O6828,U1773,2024-06-08,4102.48,719.01,1
O6829,U1962,2023-01-13,621.31,33.08,1
O6830,U2028,2024-04-12,2471.79,448.7,0
O6831,U1751,2024-06-22,3275.68,629.08,1
O6832,U1257,2024-05-19,2818.37,55.29,1
O6833,U1297,2024-01-02,3019.99,141.15,1
O6834,U2153,2023-03-20,2995.11,531.6,1
O6835,U2184,2023-08-08,2156.83,181.42,1
O6836,U1544,2023-06-12,676.16,9.15,1
O6837,U1273,2024-02-05,426.11,0.59,1
O6838,U1135,2023-05-19,2684.55,81.01,0
O6839,U1997,2023-11-19,1950.01,355.5,1
O6840,U1391,2023-08-06,4885.05,418.03,1
O6841,U1956,2023-08-22,4695.33,147.25,1
O6842,U1628,2023-06-15,2234.74,185.53,1
O6843,U1921,2024-03-29,1137.4,19.79,1
O6844,U1272,2023-07-26,1767.46,48.35,0
O6845,U1548,2023-09-03,1484.91,296.33,1
O6846,U1937,2023-03-16,3530.17,635.27,1
O6847,U1831,2023-05-26,3860.18,374.64,1
O6848,U1892,2023-09-23,2456.05,350.59,1
O6849,U1629,2024-06-18,2227.84,285.53,1
O6850,U1786,2023-09-14,4949.33,116.51,1
O6851,U1163,2023-01-24,2064.11,162.39,1
O6852,U1090,2023-06-07,3103.31,534.22,1
O6853,U1293,2023-11-07,1734.39,70.17,1
O6854,U1726,2024-02-25,131.37,15.56,0
O6855,U1155,2023-09-24,3999.38,11.34,1
O6856,U2135,2023-03-15,386.88,33.2,1
O6857,U1693,2024-01-09,3464.38,665.97,1
O6858,U1817,2023-08-11,3442.66,101.32,1
O6859,U1351,2023-08-21,2426.66,10.51,1
O6860,U1601,2023-08-03,854.75,31.6,1
O6861,U1858,2023-01-11,4868.21,469.04,1
O6862,U1561,2024-02-03,4726.31,871.36,1
O6863,U1580,2023-02-26,1940.13,267.06,1
O6864,U1419,2024-04-07,4088.58,486.56,0
O6865,U1530,2024-01-01,2674.11,453.4,0
O6866,U1111,2023-05-28,1146.88,4.17,1
O6867,U1133,2023-02-14,3773.46,284.48,1
O6868,U1084,2023-01-23,2121.81,399.66,1
O6869,U1217,2024-01-17,2671.28,264.55,1
O6870,U1651,2023-05-15,1505.85,6.81,1
O6871,U2099,2024-05-22,3539.01,591.97,1
O6872,U1647,2024-01-14,4945.68,16.78,1
O6873,U1679,2024-05-18,4861.94,251.56,1
O6874,U2183,2024-01-21,3167.82,548.35,1
O6875,U2172,2023-07-07,569.68,63.23,1
O6876,U1245,2024-02-08,1621.83,275.09,1
O6877,U1126,2023-10-17,3855.13,308.84,1
O6878,U1595,2023-11-28,488.27,97.57,1
O6879,U1872,2023-02-21,347.17,12.29,1
O6880,U1282,2023-06-05,2192.38,429.1,1
O6881,U1677,2024-03-08,2515.57,300.02,1
O6882,U1321,2024-03-06,1939.62,117.28,1
O6883,U1569,2023-04-10,4461.04,702.8,1
O6884,U1133,2023-11-06,2662.14,392.21,1
O6885,U2100,2024-02-03,1866.8,272.06,1
O6886,U2143,2024-01-27,606.38,49.4,1
O6887,U1311,2023-04-30,3490.84,591.84,1
O6888,U1455,2024-01-26,2737.67,410.97,1
O6889,U1980,2023-10-09,4933.7,168.16,0
O6890,U1355,2024-06-04,2419.74,235.04,1
O6891,U1513,2023-10-01,1610.71,152.78,1
O6892,U1145,2024-02-01,2867.27,378.15,1
O6893,U1465,2023-02-23,1344.36,145.15,1
O6894,U2039,2024-02-22,788.68,115.49,1
O6895,U1474,2023-11-22,3667.06,240.25,1
O6896,U1986,2023-04-14,1480.29,138.23,1
O6897,U1446,2023-03-27,3018.38,438.84,1
O6898,U1130,2023-06-04,1743.77,228.75,1
O6899,U1686,2023-08-23,4753.38,203.85,1
O6900,U1275,2023-10-23,684.47,118.16,1
O6901,U1848,2024-02-17,3514.59,671.99,1
O6902,U1092,2024-03-11,2852.03,186.25,1
O6903,U1844,2023-02-14,4228.76,636.38,1
O6904,U1007,2023-06-05,2623.62,173.8,1
O6905,U1622,2023-03-12,442.35,6.82,1
O6906,U1243,2023-05-15,241.18,17.31,0
O6907,U1316,2024-01-20,4400.16,758.1,1
O6908,U1686,2024-01-14,4375.59,222.53,1
O6909,U1309,2024-04-19,4917.19,679.65,1
O6910,U1186,2023-10-07,416.63,4.32,1
O6911,U1732,2023-05-20,4379.38,469.58,1
O6912,U1832,2023-10-25,3682.48,373.39,0
O6913,U2046,2023-01-22,4050.39,698.34,1
O6914,U1051,2023-09-16,4648.47,644.68,1
O6915,U1319,2024-01-25,235.63,33.16,1
O6916,U1223,2024-05-28,4797.24,797.58,1
O6917,U1787,2023-10-11,4966.02,860.85,1
O6918,U1995,2023-05-29,4093.82,457.94,1
O6919,U1216,2023-05-11,920.64,14.3,1
O6920,U1536,2024-06-30,2089.51,95.69,1
O6921,U1866,2024-05-31,262.49,31.94,1
O6922,U1752,2023-10-02,4612.26,316.8,1
O6923,U2154,2024-04-02,1713.3,277.12,1
O6924,U1377,2024-02-26,1798.71,289.88,1
O6925,U2001,2023-02-08,4134.0,286.36,1
O6926,U1285,2024-06-20,3528.56,200.25,1
O6927,U1394,2023-05-30,3146.44,20.47,1
O6928,U2108,2023-04-01,3560.3,303.4,1
O6929,U1841,2023-07-02,3112.94,153.25,1
O6930,U1668,2024-03-20,548.12,41.89,1
O6931,U1664,2023-04-15,141.34,21.72,1
O6932,U1416,2024-05-22,1363.72,173.14,1
O6933,U2171,2023-06-01,707.99,21.26,1
O6934,U1018,2024-03-05,4649.89,860.49,1
O6935,U1791,2023-02-07,340.93,48.84,1
O6936,U1955,2023-12-02,2291.51,42.73,1
O6937,U1741,2023-12-05,1990.1,395.89,1
O6938,U1385,2023-10-18,2533.97,156.44,1
O6939,U1836,2023-03-06,3709.71,619.33,1
O6940,U1935,2024-06-06,3996.94,495.13,1
O6941,U1014,2023-12-11,688.49,100.03,1
O6942,U1059,2023-11-17,3022.84,467.19,1
O6943,U1125,2024-01-02,1942.89,331.44,1
O6944,U1262,2024-02-04,4215.06,707.63,1
O6945,U1274,2023-12-15,3692.68,40.43,1
O6946,U1198,2024-01-08,4278.46,21.57,1
O6947,U1958,2023-02-04,1270.09,0.2,1
O6948,U1332,2023-10-10,2110.4,390.34,1
O6949,U1857,2024-03-06,2813.06,312.22,1
O6950,U1912,2023-01-06,2182.05,128.18,1
O6951,U1115,2024-06-04,361.93,71.57,1
O6952,U1135,2023-01-08,2402.25,74.98,1
O6953,U2153,2024-03-20,2527.84,88.96,1
O6954,U2079,2023-12-13,1821.27,124.31,0
O6955,U1917,2023-02-06,4699.36,242.7,0
O6956,U1579,2023-04-05,2251.52,396.89,1
O6957,U1102,2023-02-24,1242.9,155.78,1
O6958,U1701,2024-05-19,4826.89,39.37,1
O6959,U2093,2023-08-21,3297.19,635.62,1
O6960,U1630,2023-10-15,1297.18,126.54,1
O6961,U2004,2024-01-19,388.55,16.17,1
O6962,U2143,2023-12-12,1122.25,139.95,1
O6963,U1376,2024-06-03,2055.0,84.26,1
O6964,U2192,2023-08-27,1333.73,179.84,1
O6965,U1130,2024-01-08,770.92,64.53,1
O6966,U1207,2024-02-13,1833.37,18.05,1
O6967,U1607,2023-08-05,3559.1,592.22,1
O6968,U1052,2023-12-20,1545.28,232.16,1
O6969,U1827,2024-03-11,1911.81,105.51,1
O6970,U1288,2024-01-30,4289.14,478.69,1
O6971,U1934,2023-05-25,1761.21,268.58,1
O6972,U1504,2023-09-11,280.87,32.65,1
O6973,U1302,2023-06-08,1464.62,226.85,1
O6974,U1187,2024-04-30,2421.11,178.02,1
O6975,U1393,2024-03-15,4702.9,227.75,0
O6976,U1990,2023-10-25,4734.73,743.91,1
O6977,U1213,2023-12-17,747.79,114.56,1
O6978,U2188,2023-06-12,4114.53,613.7,1
O6979,U1486,2024-03-05,135.03,15.87,1
O6980,U1080,2024-04-26,1031.91,127.32,1
O6981,U1759,2024-01-08,590.8,11.07,1
O6982,U1492,2024-03-14,3872.42,403.02,1
O6983,U1879,2023-07-19,1731.27,102.12,1
O6984,U1288,2023-08-19,146.85,23.38,1
O6985,U1728,2024-01-23,3817.0,230.33,1
O6986,U1510,2024-04-21,4747.22,464.71,1
O6987,U1809,2023-09-17,4978.26,136.11,1
O6988,U1847,2023-08-02,2590.5,188.53,1
O6989,U1890,2023-01-30,4772.23,104.5,1
O6990,U1130,2023-03-25,1569.54,41.54,1
O6991,U1392,2023-03-22,1627.12,273.67,1
O6992,U1116,2023-09-08,776.23,110.93,1
O6993,U1210,2023-12-17,1348.89,67.77,1
O6994,U1317,2024-01-08,1911.98,53.26,1
O6995,U1279,2024-05-26,462.61,57.71,1
O6996,U1019,2024-04-26,1582.91,24.76,0
O6997,U1216,2023-10-28,3403.05,261.95,1
O6998,U1997,2024-06-04,4198.94,826.07,1
O6999,U2032,2023-10-20,1683.35,175.33,1
O7000,U1338,2023-05-08,4539.03,394.01,1
O7001,U1117,2023-10-03,3512.61,630.37,1
O7002,U1056,2023-08-19,3700.21,401.1,0
O7003,U1919,2023-02-12,424.7,12.3,1
O7004,U1752,2023-03-30,2712.43,143.34,1
O7005,U1954,2023-10-17,1369.05,11.42,1
O7006,U1123,2023-11-22,1342.42,263.1,1
O7007,U1184,2023-06-15,722.52,102.98,1
O7008,U1854,2023-11-03,2957.23,109.87,1
O7009,U1318,2024-03-28,909.75,115.41,1
O7010,U1735,2023-02-05,4407.76,195.49,1
O7011,U2183,2023-08-02,1592.64,135.19,1
O7012,U1573,2023-11-25,998.17,179.41,0
O7013,U1309,2023-11-23,1076.25,101.8,1
O7014,U1606,2023-07-04,872.54,71.76,1
O7015,U1905,2023-03-06,1963.7,215.38,1
O7016,U1494,2023-12-19,696.96,50.09,1
O7017,U1586,2024-02-19,758.34,6.06,1
O7018,U1702,2023-08-23,2565.86,186.41,1
O7019,U1727,2023-12-25,2753.14,186.2,1
O7020,U2170,2023-04-11,3697.25,624.94,0
O7021,U2084,2023-03-05,1176.68,63.02,1
O7022,U1940,2023-09-16,1440.18,177.66,0
O7023,U1715,2023-12-09,1136.73,138.15,1
O7024,U1214,2023-05-07,3791.73,604.28,1
O7025,U1143,2023-08-17,4395.2,707.65,1
O7026,U1425,2023-05-29,3708.89,682.15,1
O7027,U1381,2023-04-18,4289.98,660.29,0
O7028,U1207,2024-04-08,2155.94,153.7,1
O7029,U1187,2024-04-11,1113.89,151.24,1
O7030,U1061,2023-06-01,3988.25,528.25,1
O7031,U2059,2023-09-12,1170.59,22.06,1
O7032,U1895,2023-11-30,4666.84,131.87,1
O7033,U2025,2023-04-08,108.34,1.2,0
O7034,U1910,2023-10-18,4027.83,610.93,1
O7035,U2119,2024-05-05,470.07,0.9,1
O7036,U1523,2024-06-19,1529.41,83.8,1
O7037,U1503,2023-02-24,380.57,70.97,1
O7038,U1837,2024-02-25,1720.68,328.59,1
O7039,U1158,2023-11-19,4256.72,529.65,1
O7040,U1774,2023-06-09,815.41,142.84,1
O7041,U1493,2023-08-04,1986.37,307.39,1
O7042,U2173,2023-12-24,1410.79,191.84,1
O7043,U1882,2024-01-04,3507.38,632.72,1
O7044,U1293,2023-01-16,1877.32,196.37,1
O7045,U2073,2024-01-06,351.95,63.47,1
O7046,U1307,2024-01-13,2370.04,41.52,1
O7047,U1378,2023-02-28,4357.22,783.96,1
O7048,U1339,2024-03-01,3069.47,223.73,1
O7049,U1430,2023-05-13,294.98,36.17,1
O7050,U1829,2024-03-03,817.16,160.85,1
O7051,U1273,2023-12-15,3967.07,386.3,1
O7052,U1142,2023-05-19,3886.75,9.72,1
O7053,U2126,2023-10-19,324.14,23.68,0
O7054,U2062,2024-06-08,888.22,25.89,1
O7055,U1260,2023-11-16,2611.74,309.61,1
O7056,U1458,2023-03-06,2525.26,443.28,1
O7057,U2034,2024-04-27,2575.07,340.7,1
O7058,U1990,2023-07-30,1438.24,287.16,1
O7059,U1476,2024-02-10,4561.0,903.18,1
O7060,U1827,2024-03-25,2332.54,5.69,1
O7061,U1385,2024-05-07,4457.88,729.27,1
O7062,U1905,2024-02-19,4692.02,771.65,1
O7063,U2137,2023-02-10,1094.19,97.02,1
O7064,U1250,2023-09-14,3453.28,512.02,1
O7065,U1067,2023-04-01,1012.88,200.82,1
O7066,U1989,2024-06-22,813.63,28.37,1
O7067,U1556,2024-04-17,4682.73,866.04,1
O7068,U1450,2023-11-10,338.76,10.28,1
O7069,U1288,2024-01-13,3412.39,270.57,1
O7070,U1632,2023-03-16,1428.79,244.03,1
O7071,U2003,2024-03-26,4668.92,273.87,1
O7072,U2167,2023-10-10,694.94,74.53,1
O7073,U1776,2024-06-11,3811.7,4.01,1
O7074,U2188,2024-06-22,4615.36,483.71,1
O7075,U1126,2023-07-17,914.35,80.25,1
O7076,U1798,2023-10-19,1532.66,161.47,1
O7077,U1133,2024-05-02,4173.98,793.8,1
O7078,U1726,2023-05-13,4092.19,683.34,0
O7079,U1471,2023-03-09,3169.45,484.35,1
O7080,U1719,2023-11-26,779.09,50.01,1
O7081,U1056,2023-07-17,348.85,40.17,1
O7082,U1954,2023-07-25,4841.3,460.5,1
O7083,U1838,2023-02-21,3344.5,314.64,0
O7084,U2061,2024-04-30,374.91,14.92,1
O7085,U1511,2023-05-17,4428.43,100.65,1
O7086,U1693,2024-05-27,3888.24,489.44,1
O7087,U1426,2023-02-10,1065.8,184.83,1
O7088,U1257,2024-06-07,4139.1,434.42,1
O7089,U1878,2024-04-21,4891.28,218.98,1
O7090,U1787,2023-01-24,1530.73,209.68,1
O7091,U2087,2024-06-17,1249.99,98.04,0
O7092,U2123,2023-04-27,4669.36,409.76,1
O7093,U1648,2023-01-07,2223.45,380.14,1
O7094,U1601,2024-04-20,4886.34,63.63,1
O7095,U2046,2024-06-13,162.4,21.72,1
O7096,U1707,2023-03-15,4246.32,197.39,1
O7097,U2198,2023-05-05,4440.69,244.69,1
O7098,U2156,2024-02-21,2295.42,92.03,1
O7099,U1031,2024-04-02,1339.17,214.34,1
O7100,U2122,2024-02-03,3725.72,401.33,0
O7101,U1773,2023-10-31,2005.27,30.7,1
O7102,U1933,2023-04-12,941.79,86.06,1
O7103,U1526,2023-05-06,2408.8,156.77,1
O7104,U1655,2024-06-08,4470.3,494.1,1
O7105,U1267,2023-08-14,4469.31,58.18,1
O7106,U1296,2024-05-09,268.46,33.55,1
O7107,U1583,2023-05-02,2656.72,404.56,0
O7108,U1743,2024-03-02,4249.19,201.88,1
O7109,U1422,2024-06-28,4224.09,569.37,0
O7110,U1225,2024-02-16,2543.94,295.54,1
O7111,U1071,2023-08-29,2316.25,426.63,1
O7112,U1628,2024-05-18,4353.24,643.42,1
O7113,U2197,2023-09-18,683.6,83.6,1
O7114,U1732,2023-03-30,1058.45,103.4,1
O7115,U1670,2024-01-11,821.06,98.43,1
O7116,U1016,2023-07-22,1818.47,315.68,1
O7117,U1041,2024-01-11,4552.53,588.72,1
O7118,U1069,2023-07-21,2948.98,77.53,1
O7119,U1317,2024-03-01,1286.38,186.83,1
O7120,U1421,2023-02-25,2533.75,433.68,1
O7121,U1479,2024-05-23,424.76,54.54,1
O7122,U1532,2023-06-01,3664.21,201.85,0
O7123,U1824,2023-04-14,817.88,149.53,1
O7124,U2000,2023-05-06,4238.39,140.65,0
O7125,U1388,2023-05-01,3455.34,676.74,1
O7126,U1407,2023-02-22,2742.81,335.79,1
O7127,U1378,2024-01-16,2073.15,370.37,1
O7128,U1163,2023-03-31,1530.34,6.58,1
O7129,U1348,2023-04-07,1813.6,360.28,1
O7130,U2042,2023-01-16,4060.27,44.91,1
O7131,U1940,2024-02-27,453.31,80.88,1
O7132,U2117,2023-04-14,926.75,128.06,1
O7133,U2050,2023-09-13,1302.4,57.09,1
O7134,U1764,2023-09-20,773.92,22.59,1
O7135,U1420,2023-03-29,3764.13,512.22,1
O7136,U2058,2023-04-23,4636.25,164.77,1
O7137,U1228,2023-10-08,4771.28,453.39,1
O7138,U1743,2024-03-18,1759.13,292.49,1
O7139,U1978,2024-03-10,839.26,115.66,1
O7140,U1247,2024-02-23,1171.02,73.32,1
O7141,U1284,2023-03-07,1490.64,24.57,1
O7142,U1046,2024-01-22,3290.36,80.29,1
O7143,U1539,2023-03-12,4907.38,733.75,1
O7144,U1798,2023-10-17,1675.9,318.42,1
O7145,U1381,2023-01-07,221.58,25.38,1
O7146,U1131,2023-05-11,3954.53,200.54,1
O7147,U1254,2024-01-20,574.44,68.52,1
O7148,U1834,2023-12-07,1312.4,121.98,1
O7149,U1311,2023-08-12,3753.02,501.77,1
O7150,U2061,2023-08-29,4039.38,147.87,1
O7151,U1456,2023-06-23,3789.16,636.39,1
O7152,U1779,2024-03-27,2253.36,11.06,1
O7153,U2128,2024-01-15,1098.11,65.48,1
O7154,U1300,2023-12-29,3496.84,46.41,1
O7155,U1122,2023-05-05,1041.54,147.47,1
O7156,U2025,2024-06-30,4283.77,581.18,1
O7157,U1247,2024-01-18,1933.31,293.86,1
O7158,U1717,2023-05-18,1394.06,160.66,1
O7159,U1511,2023-01-02,4388.1,443.3,1
O7160,U1252,2023-07-28,164.34,3.36,1
O7161,U1187,2024-06-19,4790.93,295.81,1
O7162,U1140,2023-04-17,3544.17,128.55,1
