user_id,action_date,action_type,feature_name
U1637,2023-06-28,login,ChatSupport
U1637,2023-07-08,feature_click,ReportBuilder
U1637,2023-07-09,logout,Dashboard
U1637,2023-08-04,feature_click,
U1637,2023-09-21,login,ExportTool
U1637,2023-10-04,logout,ExportTool
U1637,2023-10-14,feature_click,Dashboard
U1637,2023-10-20,logout,FeatureX
U1637,2023-11-05,feature_click,
U1637,2023-11-26,login,ExportTool
U1637,2023-11-26,logout,
U1637,2023-12-05,feature_click,ExportTool
U1637,2023-12-12,feature_click,FeatureY
U1637,2023-12-19,login,Dashboard
U1637,2023-12-21,logout,Settings
U1637,2023-12-31,feature_click,
U1637,2024-01-18,login,Dashboard
U1637,2024-02-12,logout,ReportBuilder
U1637,2024-03-06,logout,Dashboard
U1637,2024-03-07,login,FeatureY
U1637,2024-04-02,login,ExportTool
U1637,2024-04-12,logout,
U1637,2024-05-10,feature_click,ReportBuilder
U1637,2024-05-20,logout,Dashboard
U1637,2024-05-24,feature_click,ChatSupport
U1637,2024-06-12,login,ChatSupport
U1637,2024-06-13,login,Settings
U1170,2023-09-13,login,FeatureY
U1170,2023-11-20,logout,ChatSupport
U1170,2023-12-19,logout,
U1170,2024-04-12,feature_click,FeatureX
U1170,2024-05-03,feature_click,FeatureX
U1908,2023-01-26,feature_click,ExportTool
U1908,2023-02-16,feature_click,ExportTool
U1908,2023-02-22,feature_click,Settings
U1908,2023-02-25,login,ExportTool
U1908,2023-04-25,feature_click,FeatureX
U1908,2023-05-23,login,ExportTool
U1908,2023-06-21,logout,ExportTool
U1908,2023-06-29,feature_click,
U1908,2023-08-18,login,ExportTool
U1908,2023-10-01,login,ExportTool
U1908,2023-11-14,feature_click,Dashboard
U1908,2023-11-28,feature_click,FeatureY
U1908,2023-12-06,login,Settings
U1908,2023-12-18,feature_click,Dashboard
U1908,2023-12-22,feature_click,FeatureX
U1908,2024-01-04,logout,ReportBuilder
U1908,2024-01-29,login,ReportBuilder
U1908,2024-01-29,logout,FeatureY
U1908,2024-02-15,logout,ReportBuilder
U1908,2024-02-28,login,
U1908,2024-03-12,feature_click,FeatureX
U1908,2024-04-29,feature_click,ExportTool
U1908,2024-05-03,login,ChatSupport
U1908,2024-05-27,logout,ReportBuilder
U1908,2024-06-05,logout,Settings
U1908,2024-06-06,login,ChatSupport
U1908,2024-06-21,feature_click,ReportBuilder
U1105,2023-01-03,feature_click,ReportBuilder
U1105,2023-01-06,feature_click,ReportBuilder
U1105,2023-02-22,logout,
U1105,2023-03-24,feature_click,FeatureY
U1105,2023-03-31,feature_click,FeatureX
U1105,2023-04-12,logout,Dashboard
U1105,2023-04-21,logout,ExportTool
U1105,2023-06-08,login,ReportBuilder
U1105,2023-07-18,logout,FeatureY
U1105,2023-07-30,logout,FeatureX
U1105,2023-08-06,login,ReportBuilder
U1105,2023-08-17,logout,
U1105,2023-09-16,logout,Dashboard
U1105,2023-09-22,logout,Dashboard
U1105,2023-09-28,feature_click,Settings
U1105,2023-10-05,logout,ReportBuilder
U1105,2023-10-29,login,FeatureY
U1105,2023-11-10,login,FeatureX
U1105,2023-12-06,feature_click,
U1105,2024-01-22,feature_click,Dashboard
U1105,2024-01-24,login,ExportTool
U1105,2024-02-04,feature_click,FeatureX
U1105,2024-03-01,logout,
U1105,2024-03-25,feature_click,FeatureX
U1105,2024-03-28,feature_click,ReportBuilder
U1105,2024-04-16,logout,ChatSupport
U1105,2024-04-18,feature_click,ReportBuilder
U1105,2024-04-26,login,Dashboard
U1105,2024-05-06,feature_click,Settings
U1105,2024-06-01,feature_click,Settings
U1105,2024-06-13,login,Settings
U1105,2024-06-16,feature_click,ExportTool
U1105,2024-06-16,login,ChatSupport
U1105,2024-06-30,logout,Settings
U1097,2023-02-27,feature_click,ChatSupport
U1097,2023-03-21,logout,FeatureY
U1097,2023-04-15,login,ChatSupport
U1097,2023-04-16,feature_click,Dashboard
U1097,2023-06-26,login,Settings
U1097,2023-06-30,login,
U1097,2023-07-03,feature_click,Dashboard
U1097,2023-07-05,login,ReportBuilder
U1097,2023-07-26,login,FeatureY
U1097,2023-08-01,login,
U1097,2023-10-04,feature_click,Settings
U1097,2023-10-23,feature_click,ExportTool
U1097,2023-11-23,login,Settings
U1097,2023-12-02,feature_click,FeatureY
U1097,2023-12-07,login,ChatSupport
U1097,2023-12-22,logout,FeatureY
U1097,2024-01-14,login,Settings
U1097,2024-01-28,logout,FeatureX
U1097,2024-04-21,feature_click,ExportTool
U1097,2024-05-26,login,FeatureY
U1097,2024-06-12,logout,ChatSupport
U1851,2023-02-06,login,Settings
U1851,2023-02-08,logout,Dashboard
U1851,2023-02-14,login,ExportTool
U1851,2023-02-16,feature_click,ChatSupport
U1851,2023-02-22,feature_click,FeatureX
U1851,2023-03-20,logout,ChatSupport
U1851,2023-04-01,login,ExportTool
U1851,2023-04-07,login,
U1851,2023-04-08,login,FeatureX
U1851,2023-05-14,feature_click,Settings
U1851,2023-05-26,login,FeatureX
U1851,2023-06-04,feature_click,FeatureX
U1851,2023-06-07,feature_click,Settings
U1851,2023-06-22,logout,FeatureX
U1851,2023-06-23,logout,ReportBuilder
U1851,2023-06-25,logout,ChatSupport
U1851,2023-07-22,logout,ExportTool
U1851,2023-08-22,login,
U1851,2023-08-31,feature_click,FeatureY
U1851,2023-09-09,logout,Dashboard
U1851,2023-09-20,login,FeatureX
U1851,2023-09-27,logout,FeatureX
U1851,2023-10-03,feature_click,Settings
U1851,2023-10-22,login,Dashboard
U1851,2023-11-16,feature_click,ChatSupport
U1851,2023-11-24,feature_click,FeatureY
U1851,2023-12-05,login,ExportTool
U1851,2023-12-08,login,ExportTool
U1851,2023-12-26,feature_click,
U1851,2024-01-04,feature_click,Dashboard
U1851,2024-01-04,login,
U1851,2024-01-08,feature_click,Dashboard
U1851,2024-01-10,feature_click,FeatureY
U1851,2024-01-26,logout,FeatureY
U1851,2024-02-02,feature_click,FeatureX
U1851,2024-02-20,logout,Dashboard
U1851,2024-04-26,logout,FeatureY
U1851,2024-05-01,feature_click,FeatureY
U1851,2024-05-22,logout,
U1851,2024-06-03,logout,ChatSupport
U1616,2023-01-19,logout,
U1616,2023-02-08,login,Settings
U1616,2023-02-13,feature_click,Settings
U1616,2023-03-04,feature_click,ReportBuilder
U1616,2023-03-07,logout,ReportBuilder
U1616,2023-04-18,feature_click,ChatSupport
U1616,2023-06-23,login,ChatSupport
U1616,2023-07-06,logout,FeatureY
U1616,2023-07-26,login,ChatSupport
U1616,2023-09-02,login,Settings
U1616,2023-09-03,login,FeatureY
U1616,2023-09-16,logout,ReportBuilder
U1616,2023-10-24,feature_click,Dashboard
U1616,2024-02-13,logout,ChatSupport
U1616,2024-03-15,logout,ExportTool
U1674,2023-01-16,logout,
U1674,2023-01-23,logout,ReportBuilder
U1674,2023-01-28,logout,Settings
U1674,2023-02-27,feature_click,Settings
U1674,2023-03-04,login,FeatureX
U1674,2023-04-09,feature_click,ReportBuilder
U1674,2023-05-13,logout,
U1674,2023-05-15,feature_click,ChatSupport
U1674,2023-05-20,logout,ExportTool
U1674,2023-05-30,logout,ExportTool
U1674,2023-06-02,feature_click,
U1674,2023-06-09,feature_click,ExportTool
U1674,2023-06-14,login,
U1674,2023-06-24,feature_click,FeatureX
U1674,2023-06-25,login,FeatureY
U1674,2023-07-15,login,ExportTool
U1674,2023-08-25,login,Settings
U1674,2023-08-30,login,
U1674,2023-09-03,login,Dashboard
U1674,2023-09-25,feature_click,Settings
U1674,2023-09-29,login,FeatureY
U1674,2023-10-22,login,ChatSupport
U1674,2023-11-02,feature_click,Settings
U1674,2023-12-07,login,FeatureX
U1674,2024-04-03,feature_click,
U1674,2024-06-23,logout,ChatSupport
U1026,2023-03-07,logout,FeatureX
U1026,2023-03-12,login,ChatSupport
U1026,2023-03-26,login,FeatureX
U1026,2023-05-30,logout,Dashboard
U1026,2023-06-09,feature_click,ChatSupport
U1026,2023-06-13,feature_click,Dashboard
U1026,2023-06-14,logout,ExportTool
U1026,2023-06-19,login,ReportBuilder
U1026,2023-06-20,feature_click,ExportTool
U1026,2023-07-06,login,ChatSupport
U1026,2023-07-10,feature_click,FeatureX
U1026,2023-07-11,login,ChatSupport
U1026,2023-07-18,logout,ChatSupport
U1026,2023-07-20,feature_click,FeatureX
U1026,2023-07-21,feature_click,
U1026,2023-07-21,logout,Dashboard
U1026,2023-07-22,logout,Settings
U1026,2023-08-17,logout,Settings
U1026,2023-10-14,logout,FeatureX
U1026,2023-10-26,login,ExportTool
U1026,2023-11-04,feature_click,ChatSupport
U1026,2023-11-25,logout,Settings
U1026,2024-03-15,login,
U1026,2024-03-18,feature_click,ReportBuilder
U1026,2024-04-06,feature_click,Settings
U1026,2024-04-10,feature_click,Settings
U1026,2024-04-26,login,
U1026,2024-05-16,logout,FeatureX
U1026,2024-05-29,logout,ReportBuilder
U1026,2024-06-18,logout,Dashboard
U1026,2024-06-26,feature_click,Settings
U1537,2023-03-02,logout,ChatSupport
U1537,2023-10-02,feature_click,
U1537,2023-12-15,login,Settings
U1537,2023-12-20,login,Settings
U1537,2024-01-06,login,Dashboard
U1537,2024-05-08,feature_click,Dashboard
U1537,2024-06-04,logout,FeatureY
U1949,2023-10-19,login,ReportBuilder
U1949,2023-11-02,feature_click,Settings
U1949,2023-11-07,logout,FeatureX
U1949,2023-12-25,logout,FeatureY
U1949,2024-02-08,feature_click,Dashboard
U1949,2024-03-22,logout,FeatureY
U1949,2024-04-12,logout,ChatSupport
U1949,2024-04-22,logout,ChatSupport
U1949,2024-05-30,feature_click,Dashboard
U1106,2023-03-05,feature_click,FeatureY
U1106,2023-03-15,logout,Dashboard
U1106,2023-04-16,logout,ExportTool
U1106,2023-04-24,login,FeatureX
U1106,2023-05-14,logout,FeatureY
U1106,2023-05-27,feature_click,
U1106,2023-07-02,login,Settings
U1106,2023-09-28,login,FeatureY
U1106,2023-11-07,feature_click,ChatSupport
U1106,2023-12-07,feature_click,FeatureX
U1106,2023-12-30,login,ChatSupport
U1106,2024-01-12,login,FeatureY
U1106,2024-01-13,feature_click,ExportTool
U1106,2024-02-22,logout,Settings
U1106,2024-02-25,login,FeatureY
U1106,2024-03-08,logout,ReportBuilder
U1268,2023-01-31,feature_click,ChatSupport
U1268,2023-02-14,logout,FeatureY
U1268,2023-03-02,feature_click,
U1268,2023-03-08,feature_click,
U1268,2023-03-14,logout,
U1268,2023-03-21,login,FeatureY
U1268,2023-05-03,feature_click,FeatureY
U1268,2023-06-02,feature_click,ExportTool
U1268,2023-06-17,login,FeatureY
U1268,2023-07-10,logout,Settings
U1268,2023-07-14,login,
U1268,2023-08-01,logout,Dashboard
U1268,2023-08-14,feature_click,ReportBuilder
U1268,2023-09-04,logout,Dashboard
U1268,2023-09-11,logout,ReportBuilder
U1268,2023-09-30,logout,Dashboard
U1268,2023-11-02,login,ChatSupport
U1268,2023-12-10,feature_click,ExportTool
U1268,2023-12-20,logout,Dashboard
U1268,2024-01-09,feature_click,FeatureY
U1268,2024-02-26,logout,ExportTool
U1268,2024-05-04,login,ReportBuilder
U1268,2024-06-30,login,
U1866,2023-01-17,login,
U1866,2023-01-21,login,ExportTool
U1866,2023-01-27,logout,Settings
U1866,2023-02-01,login,Dashboard
U1866,2023-02-25,feature_click,FeatureX
U1866,2023-02-27,login,Settings
U1866,2023-03-05,login,FeatureX
U1866,2023-03-13,logout,
U1866,2023-03-15,logout,FeatureX
U1866,2023-03-17,login,FeatureY
U1866,2023-03-29,feature_click,Dashboard
U1866,2023-05-14,feature_click,
U1866,2023-06-23,feature_click,ReportBuilder
U1866,2023-06-27,feature_click,ReportBuilder
U1866,2023-07-16,feature_click,Settings
U1866,2023-08-01,feature_click,ReportBuilder
U1866,2023-09-20,feature_click,FeatureY
U1866,2023-09-29,login,FeatureX
U1866,2023-10-14,login,ExportTool
U1866,2023-10-18,logout,ChatSupport
U1866,2023-10-24,feature_click,
U1866,2023-10-28,login,ChatSupport
U1866,2024-02-29,login,FeatureX
U1866,2024-03-25,login,FeatureY
U1086,2023-03-23,logout,Settings
U1086,2023-04-09,feature_click,ReportBuilder
U1086,2023-04-18,login,FeatureY
U1086,2023-05-01,login,FeatureY
U1086,2023-05-06,feature_click,Dashboard
U1086,2023-06-28,logout,ExportTool
U1086,2023-08-01,logout,
U1086,2023-09-20,login,FeatureX
U1086,2023-12-09,feature_click,Settings
U1086,2024-01-14,login,Dashboard
U1086,2024-03-20,feature_click,Settings
U1086,2024-04-27,feature_click,ReportBuilder
U1399,2023-01-08,feature_click,Settings
U1399,2023-01-21,login,FeatureY
U1399,2023-02-02,login,ReportBuilder
U1399,2023-02-05,logout,Dashboard
U1399,2023-05-12,logout,Settings
U1399,2023-05-29,login,ReportBuilder
U1399,2023-05-30,logout,ExportTool
U1399,2023-07-01,login,Dashboard
U1399,2023-11-04,logout,ReportBuilder
U1399,2023-11-10,login,
U1399,2023-11-25,logout,ReportBuilder
U1399,2023-11-26,logout,ChatSupport
U1399,2024-03-14,logout,ChatSupport
U1399,2024-03-23,logout,
U1399,2024-03-25,feature_click,ReportBuilder
U1399,2024-06-13,feature_click,ExportTool
U1316,2023-02-15,logout,FeatureY
U1316,2023-06-02,logout,FeatureY
U1316,2023-06-27,feature_click,ExportTool
U1316,2023-07-16,logout,ReportBuilder
U1316,2023-09-06,login,Dashboard
U1316,2023-09-24,feature_click,ReportBuilder
U1316,2023-09-29,login,ChatSupport
U1316,2023-11-02,logout,
U1316,2023-12-05,login,ExportTool
U1316,2023-12-31,login,Dashboard
U1316,2024-02-19,logout,FeatureY
U1316,2024-03-12,feature_click,
U1316,2024-05-05,feature_click,Settings
U1316,2024-06-29,logout,FeatureY
U1911,2023-01-04,logout,ChatSupport
U1911,2023-01-12,feature_click,FeatureY
U1911,2023-01-17,login,FeatureY
U1911,2023-02-25,logout,FeatureY
U1911,2023-02-26,login,ReportBuilder
U1911,2023-03-10,login,ExportTool
U1911,2023-03-26,login,Settings
U1911,2023-03-27,logout,Dashboard
U1911,2023-03-27,logout,ChatSupport
U1911,2023-04-10,logout,
U1911,2023-04-30,feature_click,
U1911,2023-05-18,login,FeatureY
U1911,2023-06-04,login,FeatureY
U1911,2023-06-17,login,Settings
U1911,2023-07-02,login,FeatureX
U1911,2023-07-04,login,FeatureY
U1911,2023-07-15,feature_click,FeatureY
U1911,2023-08-13,logout,
U1911,2023-08-17,feature_click,Dashboard
U1911,2023-09-12,logout,FeatureX
U1911,2023-09-15,feature_click,Dashboard
U1911,2023-11-30,logout,Dashboard
U1911,2023-12-30,logout,Dashboard
U1911,2024-01-03,feature_click,Dashboard
U1911,2024-01-30,logout,Dashboard
U1911,2024-02-01,logout,Settings
U1911,2024-03-18,login,FeatureY
U1911,2024-04-01,logout,ChatSupport
U1911,2024-04-10,feature_click,Dashboard
U1911,2024-04-14,logout,Dashboard
U1911,2024-05-20,feature_click,FeatureX
U1911,2024-05-30,feature_click,ExportTool
U1911,2024-06-03,feature_click,ReportBuilder
U1911,2024-06-06,logout,ExportTool
U1253,2023-01-14,logout,ChatSupport
U1253,2023-02-19,logout,Dashboard
U1253,2023-03-09,feature_click,FeatureY
U1253,2023-05-10,login,ReportBuilder
U1253,2023-08-05,logout,ReportBuilder
U1253,2023-09-25,logout,ExportTool
U1253,2024-01-16,logout,Settings
U1253,2024-02-06,feature_click,
U1253,2024-03-03,logout,ExportTool
U1948,2023-04-06,feature_click,ReportBuilder
U1948,2023-05-18,login,
U1948,2023-08-31,feature_click,
U1948,2024-03-29,feature_click,FeatureX
U1948,2024-04-05,login,Dashboard
U1758,2023-02-06,feature_click,FeatureX
U1758,2023-02-23,feature_click,
U1758,2023-03-02,feature_click,Settings
U1758,2023-04-18,feature_click,ReportBuilder
U1758,2023-05-16,feature_click,Settings
U1758,2023-07-01,feature_click,
U1758,2023-07-12,feature_click,Settings
U1758,2023-07-22,logout,ChatSupport
U1758,2023-07-23,feature_click,Dashboard
U1758,2023-08-07,logout,ReportBuilder
U1758,2023-09-11,login,Dashboard
U1758,2023-10-26,feature_click,Dashboard
U1758,2023-11-26,logout,Dashboard
U1758,2023-12-07,login,
U1758,2023-12-14,logout,ReportBuilder
U1758,2023-12-29,login,ReportBuilder
U1758,2024-02-08,login,Settings
U1758,2024-03-10,logout,ChatSupport
U1758,2024-03-15,login,ChatSupport
U1758,2024-04-01,login,ExportTool
U1758,2024-05-20,login,FeatureY
U1758,2024-05-22,login,Dashboard
U1129,2023-01-19,logout,FeatureY
U1129,2023-01-20,login,ChatSupport
U1129,2023-02-08,logout,ExportTool
U1129,2023-02-19,feature_click,FeatureX
U1129,2023-03-18,logout,FeatureX
U1129,2023-03-28,logout,ChatSupport
U1129,2023-04-18,login,FeatureX
U1129,2023-04-27,feature_click,FeatureY
U1129,2023-05-09,feature_click,Settings
U1129,2023-05-16,login,
U1129,2023-05-25,feature_click,FeatureX
U1129,2023-06-22,login,ReportBuilder
U1129,2023-06-23,logout,Dashboard
U1129,2023-08-17,login,Settings
U1129,2023-09-24,logout,ExportTool
U1129,2023-09-30,logout,
U1129,2023-10-03,feature_click,ReportBuilder
U1129,2023-10-15,logout,ExportTool
U1129,2023-10-23,feature_click,ExportTool
U1129,2023-11-16,login,Settings
U1129,2023-12-15,logout,
U1129,2023-12-22,login,FeatureY
U1129,2023-12-29,logout,Dashboard
U1129,2024-02-10,logout,Dashboard
U1129,2024-02-13,logout,FeatureX
U1129,2024-02-13,feature_click,FeatureX
U1129,2024-02-15,login,
U1129,2024-03-17,logout,ExportTool
U1129,2024-03-20,feature_click,FeatureY
U1129,2024-03-30,login,ReportBuilder
U1129,2024-04-22,logout,Settings
U1129,2024-05-15,logout,ExportTool
U1129,2024-05-25,login,Dashboard
U1129,2024-06-16,login,ChatSupport
U1740,2023-01-05,feature_click,
U1740,2023-01-21,logout,ChatSupport
U1740,2023-02-15,logout,ExportTool
U1740,2023-03-13,login,FeatureX
U1740,2023-03-22,feature_click,FeatureX
U1740,2023-04-01,logout,ChatSupport
U1740,2023-04-25,logout,Settings
U1740,2023-06-10,logout,FeatureX
U1740,2023-06-13,feature_click,Dashboard
U1740,2023-06-19,logout,ExportTool
U1740,2023-07-27,logout,ExportTool
U1740,2023-10-30,logout,FeatureX
U1740,2023-11-21,login,Settings
U1740,2023-12-17,logout,FeatureY
U1740,2024-01-23,login,Settings
U1740,2024-02-14,logout,ExportTool
U1740,2024-02-17,feature_click,FeatureY
U1740,2024-02-23,logout,Dashboard
U1740,2024-03-12,logout,ReportBuilder
U1740,2024-03-13,feature_click,ExportTool
U1740,2024-05-13,logout,FeatureY
U1740,2024-05-18,login,ChatSupport
U1740,2024-06-19,logout,FeatureY
U1174,2023-01-18,login,ChatSupport
U1174,2023-01-23,logout,ChatSupport
U1174,2023-01-24,logout,ExportTool
U1174,2023-02-13,feature_click,ExportTool
U1174,2023-03-05,login,Settings
U1174,2023-03-19,login,
U1174,2023-03-20,logout,ReportBuilder
U1174,2023-04-17,feature_click,
U1174,2023-07-07,logout,ExportTool
U1174,2023-07-26,login,FeatureX
U1174,2023-08-17,login,
U1174,2023-08-19,feature_click,Settings
U1174,2023-08-20,logout,ChatSupport
U1174,2023-09-02,login,Settings
U1174,2023-10-11,logout,FeatureX
U1174,2023-10-26,logout,Dashboard
U1174,2023-11-23,logout,Dashboard
U1174,2023-12-19,feature_click,FeatureY
U1174,2024-01-03,feature_click,
U1174,2024-03-11,feature_click,FeatureX
U1174,2024-04-22,login,Dashboard
U1174,2024-05-05,feature_click,Settings
U1174,2024-05-23,logout,FeatureX
U1174,2024-06-11,feature_click,FeatureY
U1174,2024-06-12,logout,Dashboard
U1174,2024-06-23,logout,Settings
U1029,2023-03-07,logout,ChatSupport
U1029,2023-03-11,logout,
U1029,2023-03-18,logout,FeatureX
U1029,2023-03-28,logout,
U1029,2023-04-06,feature_click,Settings
U1029,2023-06-03,login,FeatureY
U1029,2023-06-10,login,ExportTool
U1029,2023-07-05,feature_click,Dashboard
U1029,2023-08-02,login,
U1029,2023-08-11,logout,ExportTool
U1029,2023-08-18,login,FeatureY
U1029,2023-09-05,feature_click,Dashboard
U1029,2023-09-17,logout,Dashboard
U1029,2023-09-28,login,ChatSupport
U1029,2023-10-03,feature_click,FeatureY
U1029,2023-10-09,logout,Settings
U1029,2023-10-15,logout,FeatureX
U1029,2023-11-05,logout,FeatureY
U1029,2023-11-20,login,
U1029,2023-12-17,logout,Settings
U1029,2023-12-31,logout,
U1029,2024-02-03,feature_click,
U1029,2024-03-01,feature_click,FeatureX
U1029,2024-03-02,feature_click,Dashboard
U1029,2024-03-20,login,Settings
U1029,2024-03-23,feature_click,
U1029,2024-03-30,login,ExportTool
U1029,2024-04-08,feature_click,ReportBuilder
U1029,2024-04-28,login,
U1029,2024-06-04,feature_click,Dashboard
U1035,2023-06-17,feature_click,FeatureX
U1035,2023-07-03,feature_click,FeatureX
U1035,2023-07-05,logout,ExportTool
U1035,2023-08-17,login,Settings
U1035,2023-12-17,feature_click,Settings
U1035,2023-12-31,logout,
U1035,2024-01-06,feature_click,FeatureX
U1035,2024-01-21,feature_click,Settings
U1035,2024-02-02,feature_click,ExportTool
U1035,2024-03-04,logout,ChatSupport
U1035,2024-03-17,login,Dashboard
U1035,2024-05-05,logout,ExportTool
U1035,2024-06-28,feature_click,Dashboard
U1365,2023-01-12,logout,ExportTool
U1365,2023-03-05,login,Dashboard
U1365,2023-03-06,login,
U1365,2023-03-11,logout,Settings
U1365,2023-05-31,logout,FeatureX
U1365,2023-06-18,feature_click,ExportTool
U1365,2023-07-25,login,ExportTool
U1365,2023-08-27,login,ChatSupport
U1365,2023-09-03,logout,ExportTool
U1365,2023-09-21,logout,Dashboard
U1365,2023-09-24,feature_click,FeatureY
U1365,2023-10-05,logout,FeatureY
U1365,2023-10-07,logout,Dashboard
U1365,2023-12-06,logout,
U1365,2023-12-28,feature_click,Settings
U1365,2024-01-02,feature_click,ChatSupport
U1365,2024-01-30,feature_click,ChatSupport
U1365,2024-02-12,feature_click,
U1365,2024-04-01,feature_click,ReportBuilder
U1365,2024-04-06,login,FeatureX
U1365,2024-04-24,feature_click,
U1365,2024-05-21,login,
U1365,2024-05-31,logout,ReportBuilder
U1365,2024-06-07,feature_click,FeatureY
U1365,2024-06-14,login,FeatureY
U1365,2024-06-15,login,ReportBuilder
U1653,2023-01-21,feature_click,FeatureY
U1653,2023-03-06,logout,FeatureY
U1653,2023-03-19,feature_click,Dashboard
U1653,2023-03-19,logout,
U1653,2023-03-29,login,FeatureY
U1653,2023-05-01,feature_click,ReportBuilder
U1653,2023-05-04,logout,ExportTool
U1653,2023-05-09,logout,FeatureX
U1653,2023-05-22,feature_click,ChatSupport
U1653,2023-06-23,feature_click,
U1653,2023-06-26,logout,FeatureX
U1653,2023-07-04,logout,ChatSupport
U1653,2023-07-05,login,FeatureX
U1653,2023-07-22,login,Dashboard
U1653,2023-08-05,login,Settings
U1653,2023-08-09,feature_click,ReportBuilder
U1653,2023-08-29,login,
U1653,2023-09-21,login,ExportTool
U1653,2023-10-26,feature_click,ExportTool
U1653,2023-11-15,login,ExportTool
U1653,2023-11-16,feature_click,ReportBuilder
U1653,2024-01-23,login,FeatureX
U1653,2024-02-07,feature_click,ChatSupport
U1653,2024-02-11,login,ReportBuilder
U1653,2024-02-12,logout,ReportBuilder
U1653,2024-03-01,logout,FeatureX
U1653,2024-03-10,login,
U1653,2024-03-11,login,Dashboard
U1653,2024-03-17,feature_click,Dashboard
U1653,2024-04-20,feature_click,
U1653,2024-04-30,feature_click,FeatureY
U1653,2024-05-06,logout,Settings
U1653,2024-05-22,login,Settings
U1653,2024-05-29,login,FeatureY
U1653,2024-06-19,feature_click,FeatureX
U1653,2024-06-24,login,Settings
U2139,2023-01-09,logout,FeatureY
U2139,2023-02-03,feature_click,FeatureX
U2139,2023-04-01,logout,ReportBuilder
U2139,2023-04-13,feature_click,FeatureX
U2139,2023-06-14,logout,
U2139,2023-06-15,feature_click,Dashboard
U2139,2023-06-29,login,ReportBuilder
U2139,2023-08-17,logout,
U2139,2023-09-06,login,FeatureX
U2139,2023-09-08,feature_click,ChatSupport
U2139,2023-10-31,feature_click,Settings
U2139,2023-11-04,login,Dashboard
U2139,2023-11-27,login,ExportTool
U2139,2023-12-12,login,FeatureX
U2139,2023-12-24,feature_click,FeatureX
U2139,2024-01-05,feature_click,Settings
U2139,2024-02-14,feature_click,
U1239,2023-01-24,feature_click,
U1239,2023-01-28,logout,ChatSupport
U1239,2023-02-01,login,Settings
U1239,2023-02-21,logout,
U1239,2023-03-20,login,ReportBuilder
U1239,2023-04-02,login,ChatSupport
U1239,2023-04-30,login,Settings
U1239,2023-05-16,logout,ChatSupport
U1239,2023-05-23,logout,Settings
U1239,2023-05-24,logout,Dashboard
U1239,2023-05-24,login,FeatureX
U1239,2023-05-31,login,FeatureX
U1239,2023-06-29,logout,FeatureX
U1239,2023-07-17,feature_click,
U1239,2023-07-18,feature_click,ReportBuilder
U1239,2023-08-06,feature_click,Dashboard
U1239,2023-08-24,logout,FeatureY
U1239,2023-08-29,logout,Dashboard
U1239,2023-09-26,login,Dashboard
U1239,2023-09-30,feature_click,Dashboard
U1239,2023-10-09,login,FeatureX
U1239,2023-10-29,logout,ExportTool
U1239,2023-11-04,feature_click,Dashboard
U1239,2023-11-13,login,Settings
U1239,2023-11-16,login,ExportTool
U1239,2023-12-16,login,Settings
U1239,2024-01-22,feature_click,Dashboard
U1239,2024-02-18,feature_click,
U1239,2024-02-27,feature_click,Settings
U1239,2024-03-05,login,ReportBuilder
U1239,2024-03-19,logout,ReportBuilder
U1239,2024-03-23,login,FeatureX
U1239,2024-04-02,feature_click,FeatureX
U1239,2024-04-04,logout,ChatSupport
U1239,2024-05-27,logout,ReportBuilder
U1239,2024-06-03,logout,
U1239,2024-06-11,logout,ReportBuilder
U1684,2023-01-14,login,ExportTool
U1684,2023-01-19,feature_click,Settings
U1684,2023-01-19,logout,ExportTool
U1684,2023-01-26,logout,
U1684,2023-01-28,login,ChatSupport
U1684,2023-02-18,login,Dashboard
U1684,2023-03-09,logout,FeatureY
U1684,2023-03-10,login,ReportBuilder
U1684,2023-03-18,feature_click,Settings
U1684,2023-03-26,feature_click,Settings
U1684,2023-04-20,logout,Dashboard
U1684,2023-05-12,feature_click,Settings
U1684,2023-07-28,login,FeatureX
U1684,2023-08-10,feature_click,ChatSupport
U1684,2023-08-29,feature_click,Dashboard
U1684,2023-10-26,feature_click,
U1684,2023-10-27,login,ExportTool
U1684,2023-11-06,feature_click,ExportTool
U1684,2023-11-21,logout,FeatureX
U1684,2023-12-15,feature_click,FeatureX
U1684,2024-01-13,login,FeatureY
U1684,2024-01-24,logout,Settings
U1684,2024-01-30,login,ExportTool
U1684,2024-02-12,login,FeatureX
U1684,2024-03-02,logout,
U1684,2024-03-02,logout,ExportTool
U1684,2024-03-06,login,ReportBuilder
U1684,2024-05-16,logout,Settings
U1684,2024-06-16,feature_click,Settings
U1853,2023-01-02,login,FeatureX
U1853,2023-01-28,logout,FeatureY
U1853,2023-03-17,logout,Dashboard
U1853,2023-06-08,feature_click,Settings
U1853,2023-08-29,logout,ExportTool
U1853,2024-01-04,login,Dashboard
U1853,2024-02-10,login,ChatSupport
U1853,2024-02-14,feature_click,FeatureX
U1853,2024-03-27,feature_click,Settings
U1853,2024-05-24,logout,Dashboard
U1853,2024-06-09,login,
U1624,2023-03-26,login,FeatureX
U1624,2023-06-07,logout,FeatureY
U1624,2023-07-31,logout,ExportTool
U1624,2023-08-08,logout,FeatureX
U1624,2024-04-08,login,Dashboard
U1624,2024-04-27,feature_click,ExportTool
U1478,2023-01-03,login,FeatureX
U1478,2023-01-09,feature_click,FeatureY
U1478,2023-01-15,login,ExportTool
